,0
6469,기본템으로 하나씩은 꼭 가지고있어야 하는 검은 정장 중에서 기본에 충실하니 깔끔하고 좋습니다 :)
6470,매우 만족스럽습니다. 여름에도 입을 수 있어서 좋네요
6471,보통핏으로 어느 옷에 입어도 잘 어울립니다. 다양하게 활용 가능하고 봄 가을용으로 입으면 좋을 것 같습니다.
6472,176 / 73 L사이즈로 샀다가 어깨쪽과 품이 작은것 같아 XL로 교환했습니다. 심플함과 기본에 충실한 블레이져입니다. 청바지 슬렉스 크림진 안어울리는옷이 없습니다 첫 구매 블레이저는 요걸로 입문하세요!!!
6473,고민하다가 사이즈 골랐는데 잘고른듯 팔만수정하면 될듯하고 한 사이즈 다운하면 좀 작을거같습니다
6474,크 역시 블레이저 맛집 무탠다드ㄷㄷ너무 좋아영 블레이저 입문으로 좋은듯
6475,이미 여러번 구매한거라 의심없이 구매했습니다 만족
6476,기본을 지켜서 딱 적당한거같아요 심플한게 최고 :)
6477,딱 무난한 블레이저를 찾는다면 강추합니다 이거사세요
6478,딱 정핏 블레이져입니다 무난무난하고 재질도 나쁘지않아요
6479,완전 기본형 블레이저입니당 저는 좀더 오버하게 입고 싶어서 오버핏도 하나 살까 고민중!
6480,블레이저는 필수템이래서 샀는데 아주 좋네요 하하
6481,핏도 좋고 괜찮네요 여름에 예쁘게 입을 것 같아요
6482,L사이즈 작아서 교환했었는데 xl는 너무 잘맞네요
6483,10% 할인할때 구매했는데 가성비 좋아요 이가격에 이런 재질 블레이저 구하기 어려울거같네요
6484,딱 좋아요. 정말 무난하게 입고 다니기에는 최고입니다. 그냥 무난하게 ㅋㅋ
6485,가성비 갑…봄에 입고 다니기 완전 좋았어요 그냥 이쁨 사세요
6486,어깨 패드도 적당하고 뉴트럴하게 입기 좋은거같아용 이거 입으면 나이+3세 같아보여서 꿀리지 않음
6487,가격도 저렴하고 옷의 안감도 좋아서 너무좋습니다
6488,역시 기본 블레이져는 무탠다드 입니다. 고민 안하고 세일할때 바로 샀어요~
6489,역시나 가성비가 좋은 제품이네요 선택의 폭을 높이는데 도움이 되네요 기본에 충실한 기본템 만족합니다.
6490,블레이저 필요해서 하나사게되었는데 생각했던거보다 훨좋네요 잘입을듯합니다
6491,적당합니다. 근데 이가격에 이거보다 좋을수있을까요
6492,100사이즈 치고는 조금 작은 편인거 같아서 아쉬워료
6493,역시 가성비 갑인 무탠다드네요 첫 블레이전데 잘 입겠습니다 근데 여름엔 입기 두꺼워요
6494,컬러도 예쁘고 아주좋아요 예쁘네요 다음에 또구매할게여
6495,기본적으로 깔끔하고 가성비가 좋은거 같습니다
6496,오버핏 xl랑 베이직 xxl 중에 고민했는데 잘 간 것 같네요
6497,입어보니 질도 좋고 핏도 너무 좋아서 만족엡니다
6498,기본템 조아요 20202020202020
6499,기본템 갖고있음 좋음. 20202020202020
6500,세미오버 사이즈오 알맞게 착용 가능 두께는 가을장도
6501,블레이저 첫 도전인데 너무 이쁘고 맘에들어요 역시 무신사 스텐다드!!
6502,"살짝 두께감 있지만, 전반적인 핏은 정말 슬림하고 좋아요!"
6503,저스트 오버핏으로 어디에나 잘어울리구 좋아요
6504,예쁩니다. 정장을 자주입는 스타일이 아니라 괜히 크게 소비하기는 그런데 결혼식다닐 때 무난하게 입기 좋은 자켓이 필요해서 샀는데 아주 만족합니다 핏은 딱 스탠다드 그 핏입니다.
6505,L입으니까 정핏으로 맞네요 할인할때 잘샀어요
6506,딱 정핏 나오고 무난해요 머 상의 짧은거 좋아 하시는 분들은 한 사이즈 작게 입어도 좋을듯
6507,딱 원하던 핏과 사이즈라서 너무 이쁘게 잘 입을 수 잇을 것 같습니다~!
6508,깔끔하고 결혼식이나 평상시에 입어도 이뻐여 굳
6509,기본블레이저로 아주 가성비좋습니다. 감성이랑은 거리가 좀 있지만 기본으로는 굳입니다
6510,이 가격으로 이렇게 좋은 옷을 산다는게 정말 좋은것 같아요. 일단 옷이 너무 편하고 막 입어도 상관없다? 그 정도
6511,제 신체 사이즈는 딱 맞게 가려면 M가야 할 것 같아요. 여유있게 가려면 L 굿굿 근데 팔길이가 손등 반이상 덮어서 수선해야 될것 같아요
6512,모든게 적절하였다고 한다... 믿고 사는 무텐다드입니다
6513,소매 길이가 살짝 길어요. 그거 말고는 사이즈 딱 맞아요. M을 입기에는 살짝 작을 거 같은데 그래서 아쉬워요.
6514,운동하시는분들은 한사이즈 크게 시키는거 추천드려요
6515,믿고 산다는 말이 괜히 있는 게 아니네요 입문자용으로 강추드립니다!
6516,군대에 있어서 아직 받지는 못했지만 믿고보는 무탠다드! 잘 입겠습니다 감사합니다
6517,디자인과 크기 모두 좋아요~ 가격도 맘에 들어요!! 딱 기본입니다!
6518,이정도가격에 이정도퀄리티면 나름 만족합니다 핏 괜춘
6519,진짜 너무 좋은거 같아요 오래 쓸 수도 있구 부드럽고 좋습니다
6520,기본으로 너무 잘입고 다닙니다 너무 잘샀어요 ㅎㅎ 또 사야지
6521,블레이저 무텐다드 사봤는데 크기도 괜찮고 좋았어요
6522,맘에들어요 너무 이뻐요!! 담에는 다른색으로 구매하겠습니다
6523,딱 기본 블레이저로 입기 좋은 것 같습니다. 여름엔 조금 더울수도..
6524,어디 중요한자리에 갈때 입고가면 좋을꺼같아요
6525,같은 제품 다른 컬러는 L사이즈가 맞는데 이건 이상하게 L사이즈가 불편해서 XL로 교환했네요. 오래 기다렸는데 역시 믿고사는 무탠다드! 역시 교환은 오래걸려
6526,오버핏으로 입고 싶어서 남자꺼로 샀었는데 역시 남자꺼라 크긴 했어요 길이도 길고 ㅎㅎ 그래도 예뻐서 만족합니다!!
6527,두께감은 있고 사이즈는 정사이즈입니다 가성비 굿
6528,입문용 블레이저로는 딱이에요 무탠다드 하는 이유가 있네요
6529,기본 아이템이라서 구매 했습니다. 적당한 가격에 잘 샀네요
6530,블레이저 처음 샀는데 너무 잘 입고다녀요 스타일 하기도 편해요
6531,175/70 L사이즈 샀는데 XL사도 될 듯. 조금 낌
6532,생각보다 딱 맞아서 오버핏으로 편하게 입기에는 조금 불편한것 같아요 그래도 퀄리티가 좋아서 좋았습니다
6533,너무 무난무난무난하네요 사이즈도 딱 좋네요 오버핏도 아니고 제일 기본이에요
6534,상체발달형이라 단추 잠글 일은 없지만 좀 뜹니다.
6535,팔이 짧은 감이 있네요 움직이면 겨드랑이쪽 불편합니다
6536,역시 무탠다드 블레이져!! 첫 입문했는데 너무 좋네요 가성비 너무 좋아요
6537,청바지에 조합해도 이쁘구여 슬랙스랑 셋업하셔도 됩니다 다만 두께감 좀 있어서 여름엔 더울수도 있을거 같네욤
6538,산거에 대해서 후회없이 요즘 이 것만 입고 돌아다니고 있네요..
6539,적당한 두께감에 적당한 오버핏 입니다. 디자인색감이쁘네요
6540,어좁이한텐 핏 안좋은 제품 이라서 운동 더 하고 입겠읍니다..
6541,완전 정사이즈 에여 좋아여 만족해여 굳굳 조아렬!
6542,무탠다드 셋업으로 4개세트있어요! 꼭사시고 두번사세요
6543,진짜 무난하게 입을수 있고 일단 바느질이 허접하지않아서 좋아요
6544,루즈핏 사이즈가 없어서 베이직핏으로 구매했는데 마음에 들어요
6545,상체발달형이고 요즘에 살이올랐슴돠 어깨 쬐금짝아요 그거말고는 핏 완벽!
6546,봄 가을에 무난하게 입을 수 있어서 좋아요~ 한사이즈 넉넉하게 시키는 것도 좋아보여요
6547,생각보다 엄청 탄탄하더라고요 선물로 줬는데 저도 나중에 사려고요
6548,적당한 두께감에 아우터 느낌으로 여유있는 핏 좋습니다!
6549,무난하게 예뻐서 잘 사용할 수 있을것 같습니다 추천
6550,디자인은 무난한데 색감이 진해서 더 예쁜듯 생각보다 가벼워서 좋음
6551,"살짝 큰 블레이저 필요했는데, 딱 좋습니다. 타이트하지않고 편합니다. 색상이랑 다양한 패턴으로도 나왔으면 좋겠습니다."
6552,기본적인 블레이져입니다 무난하고 예뻐요 잘 샀어요
6553,M 괜찮아보여서 샀는데 몸이 좋은것도 아닌데 어깨부분이 많이 끼더라고요 제 스펙 비슷하신 분들은 L사시는게 좋을듯 합니다.
6554,블레이져 필요했었는데 이 가격에 퀄 좋은 블레이져 사가네요 감사합니다
6555,약간의 무게감이있어서 봄가을에 입ㄱ 딱 좋은거같아요 165인데 라지 입어도 무난하게 잘 맞습니다
6556,무난 그 자체 기본적으로 하나씩은 있어야할 블레이져
6557,진짜 무난하고 깔끔한 블레이저 원하시면 완전 강추입니다!!!!
6558,기대했던대로 이쁘네요 잘입을게요 감사합니다
6559,봄에 샀는데 봄 가을용으로 딱 좋은거같아요 ! 부담없이 입을 수 있어서 좋아요
6560,어깨가 좀 꽉 낄 것 같아서 한 치수 크게 샀는데 딱 좋네요
6561,블레이저 벌써 2개째입니다 역시 댄디는 무탠다드입니다
6562,안에 티를 입어보니 잘어울립니다. 자연스럽게 코디할수있어요
6563,이쁘게 잘 나왔네요  이정도 가격에 이정도 품질  가성비 최고 입니다.!
6564,사이즈 잘맞고 가격대비 퀄 좋아요 다른것도 구매해 보고 싶네요
6565,급히 맞춘거치곤 너무 깔쌈한 디자인에 핏이 딱좋았습니다!
6566,슬랙스에 입으면 너무 이쁘고 완전 잘 산 것 같아서 좋아요
6567,사이즈도 딱 좋고 깔끔해요 :) 편안하게 여기저기 입을 수 있을 것 같아요
6568,재질이 부드러워서 좋아요! 셋업도 괜찮고 블레이져 하나만 입어도 괜찮아요.
6569,"블레이저 입문으로 구매했는데 릴렉스 베이식이랑 고민했는데 이거로 구매하길 잘했네요 이 가격에 이 만한 블레이저는 없을 듯 합니다 그리고 슬랙스랑, 청바지에 매치하면 이쁠듯 합니다"
6570,엄마 사드렸습니당 만족만족 해요! 추천추천추쳔
6571,어디에도 입기 좋고 두께감이 초여름에도 입을 수 있어서 정말 좋아요
6572,사이즈 딱 맞고 편하고 마음에 들어서 다른색도 구매하고 싶어집니다
6573,엄청나게 딱 맞는 정핏입니다 이쁩니다 가성비가 아주 좋아요
6574,블레이저 없어서 고민했는데 역시 믿고사는 무탠다드!
6575,몸에 잘 맞습니다. 질감도 맘에 들구요. 릴렉스핏도 구매하고 싶네요.
6576,가끔 싸늘한 날씨에 입기에는 좋으나 초여름에는 더울것 같아요 사이즈 및 옷 품질은 만족합니다
6577,살짝 작긴한데 기본적인 느낌으로 입기엔 좋아서 만족합니다
6578,배송빠르고 좋았어요 가성비 좋은듯 입문으로좋은거같아용
6579,사이즈 클까 걱정 했지만 맞춘듯이 잘맞습니다 퀄리티도 좋구요
6580,이뻐요 사이즈도 적당합니다 제가 딱 원하던 스타일이라서 너무 마음에 들어요
6581,핏이 뭔가 애매하네요. 소매가 살짝 짧은 느낌이 있고요 그냥 그럭저럭
6582,적당하게 딱 맞아요 다시 구매한다면 한치수 크게 주문해야겠어요 그래도 막입기에 좋네요
6583,베이직 중의 베이직 좋아요 기본템으로 하나정도 구비고고
6584,가격대비 매우만족스러운 블레이져입니다 개인적으로는 무신사 슬랙스랑 같이 셋업수트로 입고 다니면 매우 잘 어울립니다.
6585,퀄리티 좋습니다 기본에 충실해요 173/68 기준 조금 큽니다
6586,진짜 무난하게 입고 싶을때 이거 걸치면 룩이 완성되는거 같아요
6587,생각했던 핏이라서 만족했습니다. 팔이 조금 길어서 어쩔까나 생각중입니다. 다른것 완벽했습니다.
6588,여자 블레이져가 품절돼서 남자 옷으로 주문했는데 잘 어눌리네요
6589,블레이저 첫 구매인데.. 너무 예뻐요 담엔 오버핏 블레이저 사봐야겠어요
6590,깔끔합니다. 운동을 좋아해서 그런지 L도 어깨가 좀 끼긴 하는데 m 않사서 다행입니다.
6591,진짜 말 그대로 정핏입니다! 살짝 세미오버를 원하시는 분들은 한사이즈업 하시는 거 추천드릴게요!!
6592,블랙 라지는 약간 큰 감이 없지않아 있어요! 정사이즈핏 원하시면 m사시는 것을 추천드립니다. 오버핏으로 입고싶으시면 L
6593,블레이저 입문용으로 딱 좋다고 생각합니다! L 하니깐 사이즈 약간 널널하면서 딱 맞아서 좋아요 :)
6594,입기 좋습니다 ! 딱 편하게 입기 좋은 거 같 아요 편해요
6595,작을까봐것정했는데 핏딱떨어지게 이쁩니다. 세일할때 샀는데 이렇게 잘 맞을줄 알았다면 다른 것도 여러벌 구매했을듯 ㅋ 굳이네용 굳!!
6596,무난한 검은색 블레이저 입니다. 가장 기본템이네여
6597,배송도빠르고 너무 좋습니다.  핏도 원하는핏입니다.
6598,세미오버핏으로 살짝 캐쥬얼하게 입기 좋고 코디하기 좋았어요
6599,사이즈는 정사이즈여서 크게 입고싶으시면 한 치수크게 딱맞게 입으실려면 정사이즈로 입으시면 리쁘게 입으실거에요!
6600,가성비 갑 제품입니다. 핏도 무난하고 좋네요 굿굿
6601,심플하고 코디하기 무난한 아우터인 것 같습니다 어디에 입어도 잘 어울려요
6602,이뻐요 누구나 가지고있는 기본템 사시는거 추천드려요
6603,어깨가 넓고 가슴이 두껍고 배가 좀 나온편인데 딱 맞슴니다.라지 샀음 반품할뻔...
6604,블레이저 맘에 듭니다. 가격도 저렴하고 깔끔하네요.
6605,"세미와이드 느낌~레귤러 사이 느낌이에요, 블레이저하면 떠오르는 느낌 그대로인 제품이에요 가성비 엄청 좋아요"
6606,오버하게 어깨라인이랑 소매기장 딱 좋은데 총장은 좀 길어서 와이드에 잘 어울려용 ㅜ
6607,이쁘다 핏도 이쁘고 색감도 매우 좋습니다. 이맛에 무탠다드
6608,아직은 일교차가 있어서 걸칠게 애매해서 하나 시켰는데 괜찮게 잘 시킨것같네요. 하나쯤은 있어도 괜찮을듯?
6609,베이직으로 코디하기 좋아요. 회사사람들이 명품인줄 알아요
6610,첫 블레이저로 시작하기 좋은거같아요 무난무난해요
