,0
7044,잘받았어요좋아요
7045,잘받았어요 좋아요
7046,사이즈가 넉넉한것 같아요.
7047,배송 빠르고 잘 입을게요.
7048,세번째구매잘받앗어요
7049,rt
7050,rt
7051,rt
7052,감사합니다.
7053,감사합니다.
7054,저렴하고 옷상태 좋아요
7055,좋아요
7056,좋아요 ~~~~좋아요
7057,좋아요
7058,좋아요
7059,굿굿
7060,좋아요
7061,와우 넘이쁨
7062,품질좋음
7063,배송 빠릅니다 가격 정말 착한데 입어보니 좀 보드랍지는 않아요 이너를 입고 입어야 할듯요
7064,좋아요
7065,좋아요
7066,좋아요
7067,별로예요
7068,별로예요
7069,좋아요
7070,잘 받았습니다.
7071,생가고다 너무 크네요
7072,감사합니다.
7073,감사합니다.
7074,남 고내찬ㄹ은거 타아야
7075,ㄴ름 괘찬ㄹ은걱 타아야
7076,나ㅡㅁ 곤찮은거 타아야
7077,나ㅡㅁ 고내찮은거 타아야
7078,화면엔 회색. 차콜색이 있는데 주문메뉴에는 블루. 차콜이라 되어있네요. 실제로 받아보니 회색과 차콜입니다. 그래도 얇아서 요즘 입기 딱좋아 마음에 듭니다
7079,많이 두껍지 않으면서도 따뜻할것 같아 좋아요
7080,블링블링 외출할때도 운동할때도 다 좋을듯해요
7081,깔끔하고 좋아요^^
7082,비니수는 항상 만족합니다^^
7083,이건 아니다
7084,사이즈는 왜 있는거임
7085,정말...
7086,너무...
7087,빠른배송 감사합니다.
7088,좋아요
7089,수고하세요감사합니다
7090,좋아요 .. ~~~~~
7091,감사합니다. ~~~~♥
7092,마음에 드는 거 같아요 ㅎㅎ 사이즈 괜찮아요 ㅋㅋ 배송 빠르고 제품 좋은 가격에 잘 구입 합니다 괜찮아요
7093,감사합니다. ~~~~
7094,감사합니다. ~~~
7095,마음에 드는 거 같아요 ㅎㅎ 사이즈 괜찮아요 ㅋㅋ 편하게 구입하기 좋습니다 ㅎㅎ 배송 빠르고 제품 좋은 가격에 좋습니다
7096,그린 색상 마음에 들어요 ㅎㅎ 사이즈 괜찮아요 ㅋㅋ 배송 빠르고 제품 좋은 가격에 잘 도착했어요 ㅎㅎ 쿠폰 좋아요
7097,좋아요 ㅎㅎ 출고 빠르고 좋아요 ㅎㅎ 쿠폰 다운 받아서 잘 구입 합니다 ㅎㅎ 사이즈 괜찮아요 ㅋㅋ
7098,블랙 무난한 스타일 편하게 데일리 룩으로 입기 좋습니다 ㅎㅎ 배송 빠르고 제품 좋은 가격에 잘 도착했어요
7099,재질은좋긴한데...오염있네요
7100,짧아요...66은못입을듯요
7101,옷이너무얇아요..
7102,소라 색상 밝은 색 포인트 옷으로 좋습니다 ㅎㅎ 사이즈 편하게 데일리 입기 좋습니다 ㅎㅎ 자켓 안에 입기 좋습니다 ㅎㅎ 배송 빠르고 좋아요
7103,뷰드러운 소재가 아니내요. 까슬거려서 입을 수 없겠네요.
7104,편하게 데일리 룩으로 입기 위해 필요한 거 같아요 ㅎㅎ 사이즈 괜찮아요 ㅋㅋ 배송 빠르고 제품 좋은 가격에 잘 구입 합니다 ㅎㅎ 사이즈 괜찮아요
7105,가격이 저렴해서 만족해요 다만 안쪽이 까끌 까끌해서 좀 따가워서 아파요 반품 하려다가 반품비 아까워서 입으려고요 진짜 추울 때 내복위에 입어야 겠어요 세탁 후 나아지면 후기 또 올릴께요
7106,가격이 저렴해서 만족해요 다만 안쪽이 까끌 까끌해서 좀 따가워서 아파요 반품 하려다가 반품비 아까워서 입으려고요 진짜 추울 때 내복위에 입어야 겠어요 세탁 후 나아지면 후기 또 올릴께요
7107,가격이 저렴해서 만족해요 다만 안쪽이 까끌 까끌해서 좀 따가워서 아파요 반품 하려다가 반품비 아까워서 입으려고요 진짜 추울 때 내복위에 입어야 겠어요 세탁 후 나아지면 후기 또 올릴께요
7108,블랙 팬츠 여기 저기 드루 잘 입었습니다 ㅎㅎ 편하게 데일리 룩으로 입기 위해 필요한 거 같아요 ㅎㅎ 사이즈 넉넉히 나 온 거 같아요 ㅎㅎ
7109,가격이 저렴해서 만족해요 다만 안쪽이 까끌 까끌해서 좀 따가워서 아파요 반품 하려다가 반품비 아까워서 입으려고요 진짜 추울 때 내복위에 입어야 겠어요 세탁 후 나아지면 후기 또 올릴께요
7110,반품하면 반품비 처리할테고 껴안자니 열폭하게 만드는 싸구려 쓰레기
7111,아이보리 라서요 ㅎㅎ 깨끗하고 깔끔한 스타일 마음에 들어요 ㅎㅎ 코트 안에 입으면 좋습니다 ㅎㅎ 사이즈 괜찮아요 출고 발송 빠르고 좋아요
7112,다시는 구매안함
7113,제대로 만들어서 파세요 기장이 그모양인건지 패턴이 이상한건지
7114,밑위길이가 짧아서 아주 좋네요 바지가 칠부도 아니고 팔부도 아니고 싼맛에 샀다가 쓰레기만 떠않음
7115,쿠폰 이벤트 할 때 구입 할 때 좋은 가격에 잘 구입 합니다 ㅎㅎ 사이즈 괜찮아요 사이즈 넉넉히 나 온 거 같아요 ㅎㅎ 출고 언제나 빠르고 출고 빠르고요
7116,폴라 네이비 사이즈 괜찮아요 ㅋㅋ 배송 빠르고 좋아요 ㅎㅎ 쿠폰 이벤트 해서 가격 비교하고 잘 구입 합니다 ㅎㅎ 사이즈 넉넉히 나 온 거 같아요
7117,좋습니다 ㅎㅎ 배송 빠르고 제품 좋은 가격에 잘 도착했어요 ㅎㅎ 사이즈 괜찮아요 출고 발송 빠르고 쿠폰 다운 받아서 잘 구입 합니다 ㅎㅎ
7118,그럭저럭 만족합니다.
7119,조아요
7120,색상 굿입니다. 배송도 만족합니다.
7121,맨들거리고 부드럽고얇고 편해요~ 요가하려고 샀는데 추가구매해야겠어용^^
7122,배송은좀늦었지만 잠옷으로입으려고 주문한건데 편하게입을수있을것같아요~~
7123,감사합니다
7124,감사합니다
7125,감사합니다
7126,감사합니다
7127,좋아요
7128,애매한 기장 별로네요
7129,기모이지만 좀 얇아요 하지만 늦가을까지 입을수 있을듯합니다
7130,진짜로까스럽네요!!!
7131,가격대비 굿
7132,가성비 갑~ 색깔이 넘 예뻐여
7133,그냥 저냥 입을만 한것같아요
7134,"착용감 편하고 컬러감도 괜챦습니다 좀 더 다양한 컬러가 있다면 추가구매하고프네요 다만, 지퍼가 너무 부실해서 살짝 아쉬워요ㅠ 배송은 토요일주문 금요일수령입니다 감사히 잘 입겠습니다~^^"
7135,이가격에 퀄리티 ?? 갑이네요 이뻐요 완전득탬했네요
7136,잘받았습니다
7137,잘받았습니다
7138,배송이느려요
7139,배송은 좀 느려요
7140,좋아요
7141,좋아요
7142,좋아요
7143,좋아요
7144,"배송도 빠르고 좋아요,,가성비 좋아요"
7145,좀 커서.. 그래도 잘 입을께요
7146,주문후 별다른 연락도 없이 주문이 취소되었네요 카드사에서 취소 문자도 안왔는데 참 당황스럽네요 뭐죠?
7147,작아요
7148,작아요
7149,검수안하고 보낸듯 합니다. 올 나가있고...
7150,검수안하고 보낸듯 합니다. 올 나가있고...
7151,검수안하고 발송한것 같습니다...
7152,보풀일어나요
7153,보풀일어나네요ㅠ
7154,잘받았습니다
7155,가격대비 좋아요~~
7156,가격대비 정말 좋은곳이네요~
7157,까끌까끌. 돈이 아깝
7158,옷이 살에 닿으니 껄껄러워서 입을 수가 없어요 반품할려니 배송비가 더 비싸서 그냥 둡니다
7159,색상이 이뿌네요. 가격도 ㅈ
7160,안전배송입니다
7161,잘받았어요
7162,안전배송 입니다 지난번것보다 싸이즈가 좀 작은 듯해요
7163,너무 저렴해서 반신반의 하면서 구입했는데 퀄리티가 너무 훌륭해서 깜놀했어요 두벌로 겨울 따뜻하게 보낼수 있겠네요
7164,믿기 힘든 가격에 좋은 상품 득템했어요 겨울내내 목까지 따뜻하게 보낼수 있겠네요
7165,보플피는제품
7166,따뜻하고 좋아요
7167,넘 괜찮아요..배송도 빠르고 색상도 예쁘고 타이트한 게 싫으신 분들은 한치수 크게 주문하시면 편하게 입을 수 있어요 .. 다른 색상의 옷도 주문하고 싶을 정도로 좋아요 ..번창을 기원합니다..
7168,따뜻하고 좋아요
7169,좋아요 감사합니다
7170,좋아요 감사합니다
7171,좋아요
7172,좋아요
7173,잘받았습니다 감사합니다
7174,네
7175,네
7176,몸에 닿는 부분들이 따갑네요
7177,조금 따가워요
7178,주문한 두벌다 맘에 들어요~
7179,맘에 들어요~ 아이보리 아니고 흰색입니다.
7180,좋아요~^♡^~^♡^
7181,저렴하게 구매 잘 했어요
7182,가격이 저렴해요
7183,가격이 저렴해요
7184,가격이 저렴하네요
7185,잘받았습니다
7186,잘 받았습니다.
7187,잘 받았습니다.
7188,잘 받았습니다.
7189,좋아요
7190,좋아요
7191,믿기힘든 가격...다양한 디자인 옷 많이 팔아 주세요 감사합니다
7192,잘받았어요
7193,좋아요
7194,입어보니 속쪽으로 쫌까실 까실 그냥입기에 불편 세탁후 착용 해야 할듯 싼맛에 구매
7195,저렴한 가격에 잘 샀어요
7196,잘받았어요
7197,잘받았어요
7198,조아여
7199,조아여
7200,검정구매하고 맘에 들어 흰색 추가 주문 했어요. 감사히 잘 입을께요.
7201,까슬거려요 혹시나 했는데 역시나 괜히 샀네요
7202,까슬거려요 봤으면 안샀어요 3-900원도 저는 아깝네요 비니수 당골인데ㅠ
7203,날씬한 여성들옷 이에요
7204,감사합니다
7205,감사합니다
7206,사진과 상품의 색깔이 너무 다르네요. 제발.제발. 전혀다른 상품을 판매하는 양심없는짓은 그만하세요. 한번보세요. 제발. 양심쫌
7207,1번ㅡ니트폴라 꺼칠거려서 ㅠㅠ
7208,잘받았습니다 겨울에 집에서 입기 좋을것같아요 따뜻해요
7209,상품배송 모두 만족합니다
7210,수세미 원단같아요.촌스럽고 따갑고.반품 귀찮아 버릴려구요.
7211,부드럽고 적당한 두께네요.
7212,옷감은 얇아요. 목 부분이 입을때 불편...
7213,편하고좋은데옷이쭈굴하게왔네요
7214,좋아요
7215,괜찮아요~~
7216,괜찮아요
7217,좋이요
7218,좋아요
7219,아이보리보단 걍 흰색이네요
7220,저렴하네요
7221,가격대비 최고 좋아요 ㅎㅎ
7222,잘 받았습니다 고맙습니다
7223,감사합니다.
7224,감사합니다.
7225,사진과는 많이 다른 옷이 왔네요 반품 귀찮아서 그냥 둡니다.
7226,사진과는 많이 다른 옷이 왔네요
7227,조아요
7228,잘받았습니다
7229,할인해서 착한가격에 좋은 상품 구매 해서 너무 좋아서 또 재구매 했어요~~정말 맘에 들어요
7230,좋아요
7231,좋아요
7232,좋아요
7233,좋아요
7234,좋아요
7235,좋아요
7236,잘입겠스무니다
7237,좋아요
7238,잘입겠스무니다
7239,잘입겠엉ㆍ느
7240,좋아요
7241,좋아요
7242,좋아요
7243,좋아요
7244,좋아요
7245,좋아요
7246,좋아요
7247,좋아요
7248,좋아요
7249,좋아요
7250,좋아요
7251,좋아요
7252,완전 쫄티여서 레이어드로 못입겠네요
7253,겨울에는 얇네요 사이즈는 적당
7254,재질이 꽤 좋은데도 정말 저렴하네요. 감사합니다.
7255,재질이 꽤 좋은데도 정말 저렴하네요. 감사합니다.
7256,재질이 꽤 좋은데도 정말 저렴하네요. 감사합니다.
7257,재질이 꽤 좋은데도 정말 저렴하네요. 감사합니다.
7258,재질이 꽤 좋은데도 정말 저렴하네요. 감사합니다.
7259,좋아요
7260,잘입고 있어 요
7261,힌사이즈큰것으로살걸그랬네요
7262,한사이즈큰것으로살걸그랬네요
7263,좋아요
7264,좋아요
7265,사이즈를 잘몰라 딥그린은 55로 구매하고 아이보리 칼라는 66으로 구매했는데 55사이즈나 66사이즈나 별반 차이가 없네요 소재가 부트러운게 아니고 좀 거칠어서 푸근한 느낌은 안들지만 쟈켓 속에 입으면 될듯합니다
7266,사이즈를 잘몰라 딥그린은 55로 구매하고 베이지는 66으로 구매했는데 55사이즈나 66사이즈나 별반 차이가 없네요 소재가 부트러운게 아니고 좀 거칠어서 푸근한 느낌은 안들지만 쟈켓 속에 입으면 될듯합니다
7267,저렴한 가격에 잘 구매했습니다 색상도 소재도 다 맘에 들어요
7268,가을겨울 바지인줄 알고 구매했는데 여름 팬츠네요ㅠ 바지통은 넖어서 편한데 허리는 통에비해 타이트하고 구김이 심하네요 내년 여름에 입어야겠어요
7269,예뻐요 도톰해서 좋네요
7270,색상이 머스타드라기보단 올리브? 목둘레가 좀 더 넓었으면 하는 아쉬움이 있네요.
7271,검은색이 품절이라 아쉽네요.
7272,요즘 입기에 좋네요 주머니가 없는건 좀 아쉽긴 해요
7273,이쁘긴 한데 정전기가 너무 많이 나네요.
7274,요즘 계절에 입기엔 좀 얇지만 편하고 좋아요
7275,봄부터 초가을까지 입을수 있을것 같아요
7276,사이즈 여유있고 색감도 괜찮네요
7277,좋아요
7278,좋아요
7279,좋아요
7280,좋아요
7281,좋아요
7282,좋아요
7283,재구매상품 잘받았어요
7284,잘 받았어요
7285,잘 받았습니다 감사합니다
7286,잘 받았습니다 감사합니다
7287,잘 받았어요
7288,별하나도 ㅇㅏㄲ.ㅏ움
7289,못입는옷 팔지마세요
7290,잘 받았습니다~~~
7291,괜찮네요 마음에 들어요
7292,좋아요~
7293,새탁중 괞찬은것 같아요
7294,딥 그린 목 폴 라 티 잘 받았습니다 목이조금 불편한 느낌 이긴한데 계속입으면적응 될듯 옷은 이뻐요 잘 입을께요 앞으로도 빠른배송 잘 부탁합니다
7295,폴 라 티 잘받았습니다 아쉬운건 목 부분이 조금 쫄리는듯 한 느낌 옷은 따뜻할것 같아요 잘 입을께요 앞으로도 빠른배송 잘 부탁합니다
7296,보들보들 바지 옷 좋아요 딱 맞고 생각했던거보다 굿 다른색상도있었슴 구매할 생각 있었는데 품절 되었더라고요 암튼 배송도 빠르고 잘 입을께요 앞으로도 빠른배송 잘 부탁합니다
7297,생각했던거보다 괜찮아요 배송도 빨랐고 스키니 청바지 굿 색상 좋아요 암튼 잘 입을께요 앞으로도 빠른 배송 잘 부탁합니다
7298,생각보다괜잖아요
7299,괜찮아요
7300,입을만합니다
7301,그가격대비예요~
7302,편하게 입을만합니다
7303,적당합니다
7304,그저 그래요.
7305,너무 얇아요.
7306,핏은 이쁜데 원단이 까칠해서 별로에요.
7307,잘받았어요
7308,빠른배송 감사합니다
7309,가성비 괜찮은제품
7310,소재나 색상은 맘에 들어요 95없어서 100주문했더니 크네앋
7311,잘 받았어요!!!
7312,잘 받았어요!!!
7313,특이한 디자인 면티 편해요
7314,좋아요
7315,약간 푸른빛이 돌아요.사진은 회색처럼 보이지만^^촉감이 좋은 옷입니다.
7316,촉감이 좋아요.얇은 긴팔이 딱 필요했는데 딱입니다.
7317,요즘 딱 입기 좋아요.두껍지 않아요
7318,촉감이 좋아요
7319,굿~편하고 좋아요
7320,좋아요
7321,같은 사이즈인데 이건 너무작네요~ 사이즈가 뒤죽박죽~~
7322,이뻐서 재구매했어요!...................
7323,이뻐서 재구매했어요!...............
7324,상품 배송 모두 만족합니다.
7325,상품 배송 모두 만족합니다.
7326,까슬까슬하고 조금은 따가운 재질. 가격대비 나쁘지 않네요.
7327,까슬까슬하고 조금은 따가운 재질. 가격대비 나쁘지 않네요.
7328,까슬까슬하고 조금은 따가운 재질. 가격대비 나쁘지 않네요.
7329,받았습니다
7330,받았습니다
7331,재질이 너무너무 빗자루 같아요 반품비 아까워 그냥 구매 결정 합니다
7332,빠른배송감사합니다 잘받았습니다 재질이 뻣뻣 그자체 잘입을지 모르겠네요
7333,굿
7334,좋아요
